,DATE,OPEN,HIGH,LOW,CLOSE,VOL,HOUR
0,20210602,279.385,279.385,279.385,279.385,100,13:09:00
1,20210602,279.4,279.45,279.4,279.45,200,13:11:00
2,20210602,279.445,279.445,279.445,279.445,106,13:13:00
3,20210602,279.22,279.28,279.22,279.28,300,13:17:00
4,20210602,279.265,279.34,279.265,279.3,636,13:20:00
5,20210602,279.06,279.06,279.06,279.06,102,13:21:00
6,20210602,279.0,279.11,279.0,279.07,608,13:22:00
7,20210602,279.195,279.195,279.17,279.17,211,13:23:00
8,20210602,279.05,279.05,279.05,279.05,105,13:24:00
9,20210602,279.18,279.18,279.18,279.18,404,13:25:00
10,20210602,279.07,279.07,279.01,279.03,599,13:26:00
11,20210602,279.06,279.07,279.06,279.07,367,13:27:00
12,20210602,278.865,278.91,278.83,278.86,702,13:28:00
13,20210602,278.97,279.02,278.97,279.02,245,13:31:00
14,20210602,278.94,278.94,278.94,278.94,125,13:32:00
15,20210602,278.96,278.96,278.96,278.96,374,13:33:00
16,20210602,278.85,278.85,278.85,278.85,114,13:34:00
17,20210602,278.79,278.79,278.79,278.79,236,13:35:00
18,20210602,278.67,278.83,278.67,278.83,449,13:36:00
19,20210602,278.84,278.9,278.84,278.9,308,13:37:00
20,20210602,278.99,278.99,278.99,278.99,129,13:38:00
21,20210602,278.96,278.96,278.96,278.96,100,13:39:00
22,20210602,279.05,279.05,278.98,278.98,365,13:40:00
23,20210602,279.05,279.07,279.05,279.07,376,13:41:00
24,20210602,279.395,279.395,279.395,279.395,364,13:43:00
25,20210602,279.76,279.76,279.76,279.76,208,13:44:00
26,20210602,279.79,279.79,279.79,279.79,118,13:45:00
27,20210602,279.88,279.88,279.88,279.88,400,13:47:00
28,20210602,279.89,279.955,279.89,279.955,400,13:48:00
29,20210602,280.0,280.0,280.0,280.0,233,13:49:00
30,20210602,280.0,280.3,280.0,280.3,237,13:50:00
31,20210602,279.82,279.82,279.82,279.82,315,13:51:00
32,20210602,279.65,279.68,279.65,279.65,395,13:52:00
33,20210602,279.735,279.735,279.7,279.7,376,13:53:00
34,20210602,279.8,279.8,279.7,279.7,446,13:54:00
35,20210602,279.81,279.81,279.72,279.76,579,13:55:00
36,20210602,279.88,279.88,279.74,279.75,1404,13:56:00
37,20210602,279.67,279.72,279.42,279.51,1327,13:57:00
38,20210602,279.415,279.45,279.36,279.36,1054,13:58:00
39,20210602,279.375,279.45,279.375,279.45,664,13:59:00
40,20210603,276.675,276.675,276.675,276.675,270,07:30:00
41,20210603,277.74,277.74,277.51,277.51,313,07:31:00
42,20210603,278.065,278.065,278.065,278.065,167,07:32:00
43,20210603,276.865,276.865,276.865,276.865,100,07:35:00
44,20210603,276.305,276.305,276.305,276.305,100,07:36:00
45,20210603,276.06,276.06,276.06,276.06,100,07:37:00
46,20210603,275.37,275.37,275.37,275.37,320,07:39:00
47,20210603,274.68,274.68,274.68,274.68,140,07:40:00
48,20210603,274.4,274.4,274.17,274.17,200,07:41:00
49,20210603,274.23,274.27,274.17,274.27,509,07:42:00
50,20210603,274.05,274.17,273.98,273.98,444,07:44:00
51,20210603,274.17,274.17,274.17,274.17,152,07:45:00
52,20210603,274.455,274.455,274.455,274.455,133,07:46:00
53,20210603,274.08,274.08,274.08,274.08,131,07:47:00
54,20210603,274.0,274.0,273.75,273.75,558,07:48:00
55,20210603,273.35,273.35,273.35,273.35,198,07:50:00
56,20210603,273.38,273.38,273.38,273.38,155,07:51:00
57,20210603,273.84,273.99,273.78,273.93,767,07:54:00
58,20210603,273.82,273.99,273.82,273.99,312,07:55:00
59,20210603,273.87,274.0,273.87,274.0,554,07:56:00
60,20210603,273.67,273.67,273.67,273.67,122,07:57:00
61,20210603,272.945,273.07,272.945,273.07,430,07:58:00
62,20210603,272.86,273.44,272.86,273.44,627,07:59:00
63,20210603,273.31,273.39,273.225,273.39,538,08:00:00
64,20210603,273.32,273.4,273.3,273.37,682,08:01:00
65,20210603,273.46,273.52,272.72,272.72,757,08:02:00
66,20210603,272.98,272.98,272.98,272.98,175,08:03:00
67,20210603,273.045,273.69,273.045,273.675,752,08:04:00
68,20210603,273.11,273.355,273.11,273.355,203,08:06:00
69,20210603,273.24,273.24,273.24,273.24,114,08:07:00
70,20210603,273.06,273.23,273.06,273.23,335,08:08:00
71,20210603,273.6,273.6,273.47,273.47,484,08:09:00
72,20210603,273.58,273.75,273.46,273.75,466,08:10:00
73,20210603,274.635,274.635,274.47,274.47,300,08:12:00
74,20210603,274.15,274.15,274.15,274.15,151,08:15:00
75,20210603,273.39,273.47,273.33,273.33,367,08:18:00
76,20210603,273.44,273.78,273.44,273.78,364,08:19:00
77,20210603,273.63,273.63,273.63,273.63,114,08:20:00
78,20210603,273.3,273.65,273.3,273.54,348,08:21:00
79,20210603,274.08,274.12,274.08,274.12,383,08:22:00
80,20210603,273.93,273.93,273.93,273.93,333,08:24:00
81,20210603,273.92,273.92,273.79,273.79,406,08:25:00
82,20210603,274.055,274.055,273.985,273.985,400,08:27:00
83,20210603,274.22,274.22,274.22,274.22,265,08:28:00
84,20210603,273.77,273.77,273.77,273.77,117,08:31:00
85,20210603,273.89,273.89,273.86,273.86,201,08:32:00
86,20210603,274.06,274.19,274.06,274.19,341,08:33:00
87,20210603,273.765,273.845,273.765,273.845,601,08:34:00
88,20210603,273.7,273.86,273.7,273.815,385,08:35:00
89,20210603,273.69,273.69,273.69,273.69,150,08:36:00
90,20210603,273.39,273.39,273.39,273.39,200,08:37:00
91,20210603,273.075,273.15,273.075,273.15,549,08:38:00
92,20210603,272.505,272.505,272.505,272.505,216,08:39:00
93,20210603,272.375,272.49,272.19,272.19,386,08:40:00
94,20210603,272.12,272.24,272.025,272.03,913,08:41:00
95,20210603,272.26,272.265,272.26,272.265,349,08:42:00
96,20210603,272.38,272.38,272.38,272.38,103,08:43:00
97,20210603,272.88,272.88,272.58,272.58,310,08:45:00
98,20210603,272.49,272.49,272.32,272.32,227,08:46:00
99,20210603,272.51,272.89,272.51,272.89,267,08:47:00
100,20210603,273.15,273.24,273.15,273.24,309,08:48:00
101,20210603,274.175,274.175,274.175,274.175,108,08:50:00
102,20210603,274.54,274.54,274.54,274.54,100,08:51:00
103,20210603,274.45,274.45,274.45,274.45,192,08:52:00
104,20210603,274.36,274.36,274.36,274.36,216,08:54:00
105,20210603,274.37,274.56,274.37,274.56,355,08:56:00
106,20210603,275.69,275.75,275.65,275.75,635,09:00:00
107,20210603,275.73,275.73,275.73,275.73,116,09:01:00
108,20210603,276.12,276.18,276.12,276.18,252,09:02:00
109,20210603,275.84,275.84,275.84,275.84,142,09:04:00
110,20210603,275.91,276.14,275.91,276.04,529,09:06:00
111,20210603,276.39,276.39,276.36,276.36,342,09:08:00
112,20210603,276.22,276.22,276.08,276.08,322,09:10:00
113,20210603,275.95,276.11,275.95,276.11,200,09:11:00
114,20210603,276.06,276.06,276.06,276.06,317,09:12:00
115,20210603,276.18,276.18,276.18,276.18,133,09:13:00
116,20210603,276.42,276.42,276.225,276.225,550,09:15:00
117,20210603,275.38,275.45,275.38,275.45,200,09:17:00
118,20210603,275.64,275.64,275.64,275.64,188,09:18:00
119,20210603,275.77,275.77,275.77,275.77,129,09:19:00
120,20210603,275.885,275.885,275.885,275.885,105,09:22:00
121,20210603,276.065,276.065,275.98,275.98,301,09:23:00
122,20210603,275.99,275.99,275.99,275.99,100,09:24:00
123,20210603,275.96,276.155,275.96,276.155,580,09:25:00
124,20210603,276.12,276.12,275.925,275.95,1303,09:26:00
125,20210603,275.99,275.99,275.85,275.92,933,09:27:00
126,20210603,275.96,275.96,275.96,275.96,200,09:28:00
127,20210603,276.525,276.73,276.525,276.67,446,09:29:00
128,20210603,276.8,276.8,276.575,276.575,747,09:30:00
129,20210603,276.63,276.71,276.63,276.71,300,09:31:00
130,20210603,276.68,276.73,276.455,276.73,754,09:32:00
131,20210603,276.66,276.66,276.66,276.66,134,09:33:00
132,20210603,276.76,276.76,276.44,276.44,932,09:34:00
133,20210603,276.16,276.16,276.16,276.16,230,09:36:00
134,20210603,276.18,276.3,276.18,276.3,433,09:38:00
135,20210603,276.18,276.18,276.18,276.18,214,09:40:00
136,20210603,275.67,275.67,275.67,275.67,224,09:48:00
137,20210603,275.47,275.47,275.47,275.47,143,09:51:00
138,20210603,275.36,275.36,275.36,275.36,100,09:55:00
139,20210603,275.21,275.42,275.21,275.42,235,09:56:00
140,20210603,276.01,276.01,276.01,276.01,100,10:00:00
141,20210603,275.79,275.79,275.79,275.79,305,10:02:00
142,20210603,275.83,275.86,275.805,275.825,827,10:05:00
143,20210603,275.97,275.97,275.85,275.85,364,10:10:00
144,20210603,275.845,275.845,275.845,275.845,279,10:12:00
145,20210603,276.0,276.02,275.915,275.915,808,10:14:00
146,20210603,275.74,275.74,275.63,275.63,500,10:16:00
147,20210603,275.145,275.54,275.145,275.54,598,10:18:00
148,20210603,275.36,275.36,275.36,275.36,207,10:20:00
149,20210603,275.2,275.36,275.2,275.36,416,10:21:00
150,20210603,275.31,275.31,275.24,275.31,702,10:22:00
151,20210603,275.54,275.54,275.41,275.49,300,10:23:00
152,20210603,275.25,275.26,275.25,275.26,223,10:24:00
153,20210603,275.41,275.41,275.36,275.36,507,10:25:00
154,20210603,275.555,275.555,275.555,275.555,283,10:26:00
155,20210603,275.45,275.45,275.45,275.45,100,10:27:00
156,20210603,275.55,275.8,275.43,275.8,808,10:28:00
157,20210603,275.68,275.695,275.63,275.63,400,10:30:00
158,20210603,275.34,275.34,275.34,275.34,156,10:31:00
159,20210603,275.35,275.35,275.35,275.35,100,10:32:00
160,20210603,275.625,275.625,275.625,275.625,106,10:33:00
161,20210603,275.63,275.63,275.575,275.575,333,10:35:00
162,20210603,275.26,275.34,275.26,275.34,363,10:36:00
163,20210603,275.355,275.495,275.355,275.495,200,10:37:00
164,20210603,275.67,275.67,275.67,275.67,220,10:38:00
165,20210603,276.0,276.0,276.0,276.0,101,10:41:00
166,20210603,276.15,276.15,276.15,276.15,133,10:42:00
167,20210603,276.13,276.13,276.12,276.12,200,10:43:00
168,20210603,276.05,276.05,276.05,276.05,118,10:44:00
169,20210603,276.13,276.13,276.13,276.13,210,10:45:00
170,20210603,275.61,275.68,275.61,275.68,206,10:48:00
171,20210603,275.56,275.61,275.56,275.61,279,10:49:00
172,20210603,275.5,275.5,275.5,275.5,252,10:50:00
173,20210603,275.41,275.41,274.95,274.95,1056,10:51:00
174,20210603,275.035,275.28,274.96,275.28,826,10:52:00
175,20210603,275.39,275.39,275.39,275.39,133,10:56:00
176,20210603,275.41,275.41,275.41,275.41,140,10:57:00
177,20210603,275.39,275.39,275.39,275.39,102,10:58:00
178,20210603,275.81,275.81,275.81,275.81,100,10:59:00
179,20210603,275.66,275.66,275.46,275.46,622,11:05:00
180,20210603,275.51,275.51,275.51,275.51,100,11:07:00
181,20210603,275.2,275.2,275.2,275.2,112,11:09:00
182,20210603,275.94,275.94,275.94,275.94,100,11:12:00
183,20210603,275.86,275.86,275.86,275.86,100,11:13:00
184,20210603,275.66,275.66,275.63,275.63,200,11:14:00
185,20210603,275.66,275.66,275.66,275.66,135,11:15:00
186,20210603,275.95,275.95,275.95,275.95,100,11:19:00
187,20210603,275.99,275.99,275.99,275.99,100,11:22:00
188,20210603,275.93,275.93,275.93,275.93,233,11:23:00
189,20210603,275.69,275.7,275.69,275.7,415,11:26:00
190,20210603,275.94,275.94,275.94,275.94,335,11:29:00
191,20210603,276.01,276.01,276.01,276.01,100,11:30:00
192,20210603,276.04,276.04,276.04,276.04,203,11:31:00
193,20210603,275.955,275.955,275.955,275.955,100,11:32:00
194,20210603,276.03,276.03,276.03,276.03,209,11:33:00
195,20210603,275.9,275.9,275.9,275.9,200,11:38:00
196,20210603,275.82,275.82,275.77,275.77,202,11:43:00
197,20210603,275.42,275.44,275.42,275.44,300,11:45:00
198,20210603,275.53,275.53,275.53,275.53,100,11:50:00
199,20210603,275.68,275.69,275.68,275.69,200,11:53:00
200,20210603,275.79,275.79,275.79,275.79,201,11:54:00
201,20210603,275.77,275.77,275.76,275.76,301,11:55:00
202,20210603,275.635,275.635,275.635,275.635,104,11:59:00
203,20210603,275.65,275.65,275.65,275.65,275,12:00:00
204,20210603,275.47,275.47,275.47,275.47,100,12:01:00
205,20210603,275.56,275.72,275.56,275.72,492,12:02:00
206,20210603,276.13,276.32,276.13,276.32,402,12:06:00
207,20210603,276.21,276.21,276.21,276.21,201,12:07:00
208,20210603,276.035,276.035,276.035,276.035,100,12:10:00
209,20210603,276.0,276.0,276.0,276.0,100,12:12:00
210,20210603,275.675,275.675,275.675,275.675,261,12:15:00
211,20210603,275.54,275.54,275.54,275.54,364,12:16:00
212,20210603,275.73,275.73,275.73,275.73,171,12:18:00
213,20210603,275.93,275.93,275.93,275.93,115,12:23:00
214,20210603,276.01,276.01,276.005,276.005,205,12:24:00
215,20210603,276.03,276.03,275.84,275.84,222,12:25:00
216,20210603,275.95,275.95,275.95,275.95,100,12:27:00
217,20210603,275.875,275.875,275.875,275.875,108,12:29:00
218,20210603,276.08,276.08,276.08,276.08,133,12:30:00
219,20210603,275.97,275.97,275.97,275.97,216,12:34:00
220,20210603,275.97,276.0,275.905,275.905,988,12:35:00
221,20210603,275.79,275.825,275.7,275.7,714,12:36:00
222,20210603,275.56,275.56,275.55,275.55,380,12:37:00
223,20210603,275.48,275.48,275.45,275.45,437,12:38:00
224,20210603,275.435,275.46,275.36,275.46,510,12:39:00
225,20210603,275.38,275.38,275.38,275.38,110,12:40:00
226,20210603,275.45,275.45,275.38,275.38,677,12:41:00
227,20210603,275.335,275.36,275.335,275.36,793,12:42:00
228,20210603,275.43,275.47,275.41,275.41,738,12:43:00
229,20210603,275.415,275.415,275.35,275.38,525,12:44:00
230,20210603,275.26,275.3,275.26,275.3,377,12:45:00
231,20210603,275.24,275.24,275.185,275.185,451,12:46:00
232,20210603,275.16,275.16,275.16,275.16,546,12:47:00
233,20210603,275.25,275.25,275.25,275.25,148,12:48:00
234,20210603,275.33,275.35,275.33,275.335,762,12:49:00
235,20210603,275.35,275.415,275.35,275.415,630,12:50:00
236,20210603,275.36,275.485,275.36,275.485,777,12:51:00
237,20210603,275.01,275.01,275.01,275.01,344,12:52:00
238,20210603,275.03,275.03,275.03,275.03,187,12:53:00
