,DATE,OPEN,HIGH,LOW,CLOSE,VOL,HOUR
0,20210603,123.95,124.01,123.95,124.01,2895,09:03:00
1,20210603,124.005,124.04,123.97,124.04,1460,09:04:00
2,20210603,124.06,124.12,124.05,124.1,3468,09:05:00
3,20210603,124.08,124.12,124.025,124.1,1775,09:06:00
4,20210603,124.11,124.11,124.07,124.1,2367,09:07:00
5,20210603,124.1,124.1,124.03,124.03,1846,09:08:00
6,20210603,124.06,124.13,124.05,124.13,3308,09:09:00
7,20210603,124.15,124.15,124.02,124.02,1061,09:10:00
8,20210603,124.03,124.07,124.03,124.07,1373,09:11:00
9,20210603,124.075,124.11,124.04,124.09,1091,09:12:00
10,20210603,124.12,124.12,124.095,124.11,1503,09:13:00
11,20210603,124.1,124.12,124.1,124.1,679,09:14:00
12,20210603,124.105,124.12,124.04,124.04,1917,09:15:00
13,20210603,124.04,124.04,123.95,123.99,5083,09:16:00
14,20210603,123.97,124.0,123.97,124.0,1668,09:17:00
15,20210603,124.02,124.025,123.95,123.98,2450,09:18:00
16,20210603,123.9,123.9,123.86,123.88,1304,09:19:00
17,20210603,123.86,123.93,123.86,123.92,1867,09:20:00
18,20210603,123.905,123.94,123.89,123.91,740,09:21:00
19,20210603,123.91,123.91,123.84,123.84,2512,09:22:00
20,20210603,123.82,123.85,123.82,123.85,397,09:23:00
21,20210603,123.87,123.95,123.87,123.9,1752,09:24:00
22,20210603,123.91,124.0,123.91,123.955,2004,09:25:00
23,20210603,123.93,123.99,123.92,123.92,1327,09:26:00
24,20210603,123.905,123.905,123.855,123.855,2087,09:27:00
25,20210603,123.85,123.91,123.85,123.885,2655,09:28:00
26,20210603,123.95,123.96,123.87,123.91,1935,09:29:00
27,20210603,123.87,123.94,123.84,123.84,3438,09:30:00
28,20210603,123.84,123.85,123.8,123.805,1049,09:31:00
29,20210603,123.815,123.82,123.74,123.79,2682,09:32:00
30,20210603,123.725,123.73,123.69,123.72,3806,09:33:00
31,20210603,123.715,123.725,123.64,123.64,3441,09:34:00
32,20210603,123.64,123.68,123.64,123.65,2045,09:35:00
33,20210603,123.65,123.685,123.64,123.68,4864,09:36:00
34,20210603,123.68,123.71,123.62,123.65,3240,09:37:00
35,20210603,123.64,123.69,123.62,123.69,3439,09:38:00
36,20210603,123.68,123.68,123.615,123.65,2165,09:39:00
37,20210603,123.68,123.68,123.66,123.68,1177,09:40:00
38,20210603,123.64,123.66,123.615,123.65,2264,09:41:00
39,20210603,123.61,123.68,123.6,123.67,3156,09:42:00
40,20210603,123.69,123.72,123.69,123.69,658,09:43:00
41,20210603,123.7,123.75,123.69,123.75,2082,09:44:00
42,20210603,123.74,123.74,123.625,123.67,3320,09:45:00
43,20210603,123.67,123.695,123.65,123.67,1431,09:46:00
44,20210603,123.65,123.72,123.65,123.71,849,09:47:00
45,20210603,123.72,123.73,123.67,123.67,1839,09:48:00
46,20210603,123.61,123.64,123.55,123.635,4135,09:49:00
47,20210603,123.61,123.635,123.57,123.635,1980,09:50:00
48,20210603,123.64,123.64,123.61,123.61,1266,09:51:00
49,20210603,123.61,123.61,123.58,123.595,1922,09:52:00
50,20210603,123.62,123.69,123.62,123.69,665,09:53:00
51,20210603,123.68,123.7,123.68,123.7,859,09:54:00
52,20210603,123.7,123.7,123.69,123.69,1568,09:55:00
53,20210603,123.69,123.71,123.65,123.71,995,09:56:00
54,20210603,123.68,123.77,123.68,123.77,1166,09:57:00
55,20210603,123.77,123.78,123.695,123.7,1428,09:58:00
56,20210603,123.68,123.705,123.68,123.705,409,09:59:00
57,20210603,123.74,123.77,123.74,123.75,1029,10:00:00
58,20210603,123.73,123.73,123.645,123.665,1645,10:01:00
59,20210603,123.655,123.73,123.655,123.73,429,10:02:00
60,20210603,123.71,123.75,123.71,123.73,2002,10:03:00
61,20210603,123.73,123.73,123.73,123.73,598,10:04:00
62,20210603,123.685,123.685,123.64,123.64,871,10:05:00
63,20210603,123.655,123.675,123.655,123.665,997,10:06:00
64,20210603,123.655,123.665,123.65,123.665,865,10:07:00
65,20210603,123.665,123.745,123.665,123.745,1273,10:08:00
66,20210603,123.8,123.83,123.795,123.81,1383,10:09:00
67,20210603,123.795,123.795,123.735,123.74,10200,10:10:00
68,20210603,123.735,123.735,123.695,123.695,4479,10:11:00
69,20210603,123.695,123.705,123.66,123.66,1723,10:12:00
70,20210603,123.655,123.69,123.655,123.69,669,10:13:00
71,20210603,123.66,123.66,123.595,123.62,1451,10:14:00
72,20210603,123.56,123.61,123.56,123.61,1093,10:15:00
73,20210603,123.59,123.63,123.59,123.62,734,10:16:00
74,20210603,123.59,123.59,123.56,123.57,1625,10:17:00
75,20210603,123.55,123.6,123.55,123.6,3049,10:18:00
76,20210603,123.64,123.64,123.53,123.53,1294,10:19:00
77,20210603,123.54,123.545,123.49,123.495,4691,10:20:00
78,20210603,123.52,123.52,123.48,123.495,1237,10:21:00
79,20210603,123.49,123.49,123.415,123.45,1669,10:22:00
80,20210603,123.46,123.46,123.42,123.43,681,10:23:00
81,20210603,123.425,123.47,123.425,123.435,1184,10:24:00
82,20210603,123.42,123.475,123.42,123.46,1138,10:25:00
83,20210603,123.475,123.5,123.475,123.5,1145,10:26:00
84,20210603,123.46,123.505,123.46,123.505,1654,10:27:00
85,20210603,123.52,123.52,123.495,123.505,596,10:28:00
86,20210603,123.515,123.525,123.51,123.51,763,10:29:00
