,DATE,OPEN,HIGH,LOW,CLOSE,VOL,HOUR
0,20210602,142.41,142.415,142.41,142.415,330,09:42:00
1,20210602,142.38,142.38,142.38,142.38,436,09:48:00
2,20210602,142.34,142.34,142.34,142.34,159,09:50:00
3,20210602,142.48,142.55,142.48,142.55,320,09:53:00
4,20210602,142.475,142.475,142.475,142.475,178,09:55:00
5,20210602,142.52,142.52,142.52,142.52,285,09:56:00
6,20210602,142.51,142.51,142.51,142.51,240,10:01:00
7,20210602,142.53,142.54,142.53,142.54,300,10:03:00
8,20210602,142.62,142.62,142.615,142.615,680,10:07:00
9,20210602,142.59,142.59,142.59,142.59,273,10:10:00
10,20210602,142.62,142.62,142.62,142.62,160,10:12:00
11,20210602,142.5,142.5,142.5,142.5,200,10:19:00
12,20210602,142.53,142.53,142.53,142.53,259,10:20:00
13,20210602,142.43,142.43,142.43,142.43,306,10:25:00
14,20210602,142.41,142.41,142.41,142.41,542,10:30:00
15,20210602,142.37,142.37,142.37,142.37,201,10:31:00
16,20210602,142.415,142.415,142.415,142.415,353,10:32:00
17,20210602,142.32,142.32,142.32,142.32,231,10:42:00
18,20210602,142.59,142.59,142.59,142.59,120,10:56:00
19,20210602,142.44,142.44,142.44,142.44,181,11:02:00
20,20210602,142.49,142.49,142.49,142.49,249,11:13:00
21,20210602,142.575,142.575,142.52,142.52,543,11:14:00
22,20210602,142.33,142.33,142.33,142.33,301,11:20:00
23,20210602,142.22,142.22,142.21,142.21,546,11:23:00
24,20210602,142.0,142.0,142.0,142.0,377,11:25:00
25,20210602,142.08,142.08,142.08,142.08,111,11:30:00
26,20210602,142.1,142.1,142.1,142.1,126,11:35:00
27,20210602,141.895,141.895,141.895,141.895,140,11:37:00
28,20210602,141.89,141.89,141.795,141.795,664,11:38:00
29,20210602,141.78,141.78,141.78,141.78,131,11:41:00
30,20210602,141.81,141.81,141.81,141.81,205,11:44:00
31,20210602,141.66,141.66,141.66,141.66,174,11:47:00
32,20210602,141.6,141.6,141.53,141.53,200,11:48:00
33,20210602,141.53,141.53,141.53,141.53,125,11:49:00
34,20210602,141.56,141.56,141.56,141.56,237,11:51:00
35,20210602,141.66,141.66,141.66,141.66,165,11:59:00
36,20210602,141.595,141.65,141.595,141.65,315,12:03:00
37,20210602,141.66,141.66,141.66,141.66,151,12:06:00
38,20210602,141.595,141.595,141.595,141.595,126,12:08:00
39,20210602,141.52,141.6,141.52,141.58,641,12:09:00
40,20210602,141.365,141.365,141.365,141.365,130,12:19:00
41,20210602,141.385,141.385,141.385,141.385,138,12:20:00
42,20210602,141.36,141.36,141.36,141.36,463,12:22:00
43,20210602,141.24,141.24,141.24,141.24,220,12:34:00
44,20210602,141.265,141.265,141.265,141.265,201,12:35:00
45,20210602,141.21,141.21,141.21,141.21,107,12:37:00
46,20210602,141.25,141.25,141.2,141.2,302,12:45:00
47,20210602,141.14,141.14,141.14,141.14,120,12:49:00
48,20210602,141.1,141.1,141.1,141.1,157,12:50:00
49,20210602,141.07,141.07,141.07,141.07,218,12:51:00
50,20210602,141.11,141.11,141.035,141.035,258,12:52:00
51,20210602,140.99,140.99,140.99,140.99,226,12:56:00
52,20210602,141.0,141.0,141.0,141.0,150,12:57:00
53,20210602,141.08,141.08,141.07,141.07,240,12:58:00
54,20210602,141.03,141.03,141.03,141.03,266,13:01:00
55,20210602,140.975,140.975,140.975,140.975,126,13:02:00
56,20210602,140.995,140.995,140.995,140.995,120,13:04:00
57,20210602,141.105,141.105,141.105,141.105,149,13:05:00
58,20210602,141.08,141.105,141.08,141.105,221,13:06:00
59,20210602,141.06,141.06,141.06,141.06,362,13:07:00
60,20210602,141.07,141.07,141.07,141.07,111,13:09:00
61,20210602,141.08,141.125,141.08,141.125,493,13:10:00
62,20210602,141.24,141.24,141.24,141.24,370,13:14:00
63,20210602,141.255,141.255,141.255,141.255,486,13:15:00
64,20210602,141.23,141.23,141.215,141.215,556,13:16:00
65,20210602,141.22,141.22,141.22,141.22,121,13:17:00
66,20210602,141.26,141.26,141.26,141.26,255,13:18:00
67,20210602,141.25,141.25,141.25,141.25,230,13:21:00
68,20210602,141.24,141.24,141.24,141.24,152,13:24:00
69,20210602,141.23,141.23,141.23,141.23,164,13:25:00
70,20210602,141.31,141.31,141.31,141.31,121,13:27:00
71,20210602,141.29,141.305,141.29,141.295,440,13:28:00
72,20210602,141.3,141.33,141.3,141.33,467,13:29:00
73,20210602,141.36,141.36,141.35,141.35,244,13:30:00
74,20210602,141.36,141.39,141.35,141.35,656,13:31:00
75,20210602,141.4,141.4,141.38,141.38,367,13:32:00
76,20210602,141.34,141.34,141.34,141.34,413,13:34:00
77,20210602,141.25,141.33,141.25,141.32,1550,13:36:00
78,20210602,141.25,141.25,141.25,141.25,448,13:37:00
79,20210602,141.25,141.25,141.25,141.25,372,13:38:00
80,20210602,141.265,141.265,141.22,141.22,660,13:39:00
81,20210602,141.23,141.24,141.225,141.225,485,13:40:00
82,20210602,141.23,141.23,141.23,141.23,242,13:41:00
83,20210602,141.24,141.25,141.24,141.25,522,13:42:00
84,20210602,141.28,141.305,141.28,141.29,599,13:43:00
85,20210602,141.35,141.36,141.35,141.36,777,13:44:00
86,20210602,141.37,141.38,141.365,141.38,666,13:45:00
87,20210602,141.42,141.42,141.42,141.42,364,13:46:00
88,20210602,141.44,141.45,141.43,141.43,567,13:47:00
89,20210602,141.43,141.43,141.43,141.43,326,13:49:00
90,20210602,141.47,141.47,141.47,141.47,567,13:50:00
91,20210602,141.59,141.59,141.395,141.395,1705,13:51:00
92,20210602,141.32,141.39,141.32,141.39,715,13:52:00
93,20210602,141.37,141.41,141.34,141.4,1021,13:53:00
94,20210602,141.39,141.39,141.29,141.33,1205,13:54:00
95,20210602,141.3,141.33,141.3,141.33,520,13:55:00
96,20210602,141.36,141.37,141.28,141.31,828,13:56:00
97,20210602,141.31,141.36,141.27,141.35,1135,13:57:00
98,20210602,141.405,141.44,141.405,141.44,810,13:58:00
99,20210602,141.43,141.45,141.38,141.39,3090,13:59:00
100,20210603,141.1,141.1,141.1,141.1,233,07:30:00
101,20210603,141.31,141.46,141.31,141.37,822,07:31:00
102,20210603,141.33,141.33,141.31,141.31,405,07:32:00
103,20210603,141.39,141.39,141.39,141.39,496,07:33:00
104,20210603,141.84,141.87,141.8,141.87,967,07:34:00
105,20210603,141.81,141.81,141.77,141.77,392,07:35:00
106,20210603,141.78,141.78,141.7,141.7,781,07:36:00
107,20210603,141.56,141.56,141.445,141.445,300,07:37:00
108,20210603,141.43,141.47,141.43,141.47,453,07:38:00
109,20210603,141.64,141.8,141.64,141.8,624,07:39:00
110,20210603,141.84,141.86,141.84,141.86,606,07:40:00
111,20210603,141.88,141.88,141.88,141.88,140,07:41:00
112,20210603,141.87,141.87,141.67,141.67,387,07:42:00
113,20210603,141.83,141.85,141.83,141.85,789,07:43:00
114,20210603,141.88,141.88,141.88,141.88,171,07:44:00
115,20210603,141.89,141.89,141.89,141.89,359,07:45:00
116,20210603,141.84,141.94,141.84,141.94,342,07:46:00
117,20210603,141.84,141.84,141.67,141.72,417,07:47:00
118,20210603,141.49,141.49,141.49,141.49,117,07:48:00
119,20210603,141.32,141.36,141.32,141.36,231,07:49:00
120,20210603,140.87,140.9,140.87,140.9,300,07:51:00
121,20210603,140.89,140.89,140.89,140.89,116,07:52:00
122,20210603,140.7,140.7,140.7,140.7,118,07:54:00
123,20210603,140.88,140.88,140.88,140.88,104,07:55:00
124,20210603,141.0,141.0,140.99,140.99,291,07:57:00
125,20210603,141.34,141.34,141.34,141.34,400,07:58:00
126,20210603,141.17,141.17,141.17,141.17,100,07:59:00
127,20210603,141.14,141.21,141.14,141.15,708,08:00:00
128,20210603,141.205,141.205,141.205,141.205,100,08:01:00
129,20210603,141.2,141.2,141.19,141.19,304,08:02:00
130,20210603,141.335,141.335,141.28,141.28,1164,08:04:00
131,20210603,141.21,141.24,141.21,141.24,504,08:05:00
132,20210603,141.19,141.19,141.19,141.19,165,08:07:00
133,20210603,141.25,141.25,141.24,141.24,201,08:08:00
134,20210603,141.325,141.37,141.28,141.28,1270,08:09:00
135,20210603,141.39,141.5,141.39,141.5,244,08:10:00
136,20210603,141.48,141.48,141.48,141.48,275,08:12:00
137,20210603,141.545,141.545,141.545,141.545,100,08:13:00
138,20210603,141.515,141.515,141.515,141.515,124,08:14:00
139,20210603,141.625,141.625,141.625,141.625,431,08:15:00
140,20210603,141.625,141.625,141.62,141.62,281,08:16:00
141,20210603,141.71,141.71,141.71,141.71,128,08:17:00
142,20210603,141.795,141.795,141.75,141.75,674,08:20:00
143,20210603,141.725,141.725,141.725,141.725,100,08:23:00
144,20210603,141.63,141.63,141.61,141.61,211,08:24:00
145,20210603,141.525,141.525,141.51,141.51,448,08:25:00
146,20210603,141.54,141.54,141.54,141.54,100,08:26:00
147,20210603,141.41,141.41,141.41,141.41,100,08:29:00
148,20210603,141.52,141.52,141.505,141.505,506,08:30:00
149,20210603,141.6,141.6,141.6,141.6,100,08:31:00
150,20210603,141.63,141.63,141.63,141.63,103,08:32:00
151,20210603,141.74,141.74,141.74,141.74,264,08:33:00
152,20210603,141.77,141.77,141.77,141.77,208,08:34:00
153,20210603,141.72,141.74,141.72,141.74,643,08:35:00
154,20210603,141.71,141.76,141.71,141.76,603,08:36:00
155,20210603,141.81,141.81,141.81,141.81,161,08:37:00
156,20210603,141.81,141.81,141.81,141.81,100,08:38:00
157,20210603,141.67,141.67,141.65,141.65,212,08:39:00
158,20210603,141.6,141.6,141.6,141.6,324,08:40:00
159,20210603,141.565,141.64,141.565,141.64,854,08:43:00
160,20210603,141.58,141.65,141.58,141.65,343,08:45:00
161,20210603,141.63,141.63,141.63,141.63,147,08:46:00
162,20210603,141.9,141.95,141.9,141.95,201,08:48:00
163,20210603,141.95,141.95,141.94,141.94,686,08:49:00
164,20210603,142.075,142.09,142.06,142.09,469,08:52:00
165,20210603,142.08,142.08,142.08,142.08,100,08:53:00
166,20210603,142.12,142.12,142.12,142.12,164,08:54:00
167,20210603,142.125,142.125,142.125,142.125,219,08:56:00
168,20210603,142.235,142.265,142.235,142.26,1015,08:58:00
169,20210603,142.24,142.24,142.24,142.24,138,08:59:00
170,20210603,142.15,142.15,142.15,142.15,208,09:00:00
171,20210603,142.415,142.415,142.415,142.415,309,09:01:00
172,20210603,142.39,142.46,142.38,142.46,571,09:02:00
173,20210603,142.38,142.38,142.38,142.38,280,09:03:00
174,20210603,142.39,142.41,142.39,142.41,757,09:04:00
175,20210603,142.52,142.52,142.52,142.52,100,09:05:00
176,20210603,142.5,142.5,142.5,142.5,269,09:07:00
177,20210603,142.27,142.27,142.27,142.27,100,09:10:00
178,20210603,142.24,142.24,142.24,142.24,118,09:12:00
179,20210603,142.24,142.24,142.24,142.24,310,09:14:00
180,20210603,142.02,142.02,142.02,142.02,203,09:18:00
181,20210603,141.94,141.98,141.94,141.98,419,09:22:00
182,20210603,141.94,141.94,141.94,141.94,184,09:24:00
183,20210603,141.87,141.89,141.87,141.89,273,09:26:00
184,20210603,141.8,141.8,141.8,141.8,291,09:31:00
185,20210603,141.69,141.69,141.68,141.68,304,09:35:00
186,20210603,141.685,141.685,141.685,141.685,267,09:36:00
187,20210603,141.69,141.69,141.69,141.69,451,09:37:00
188,20210603,141.74,141.74,141.72,141.72,609,09:40:00
189,20210603,141.76,141.76,141.76,141.76,217,09:41:00
190,20210603,141.68,141.68,141.68,141.68,568,09:42:00
191,20210603,141.64,141.64,141.64,141.64,248,09:43:00
192,20210603,141.69,141.69,141.69,141.69,300,09:44:00
193,20210603,141.69,141.69,141.69,141.69,190,09:45:00
194,20210603,141.64,141.64,141.64,141.64,353,09:46:00
195,20210603,141.675,141.69,141.675,141.69,410,09:48:00
196,20210603,141.57,141.57,141.57,141.57,445,09:49:00
197,20210603,141.45,141.45,141.45,141.45,144,09:52:00
198,20210603,141.47,141.47,141.47,141.47,181,09:54:00
199,20210603,141.5,141.5,141.5,141.5,202,09:57:00
200,20210603,141.6,141.63,141.58,141.58,479,10:00:00
201,20210603,141.54,141.54,141.54,141.54,120,10:08:00
202,20210603,141.57,141.57,141.57,141.57,100,10:10:00
203,20210603,141.58,141.58,141.58,141.58,161,10:11:00
204,20210603,141.59,141.59,141.59,141.59,100,10:13:00
205,20210603,141.6,141.6,141.54,141.54,312,10:14:00
206,20210603,141.495,141.495,141.495,141.495,103,10:15:00
207,20210603,141.55,141.55,141.55,141.55,101,10:16:00
208,20210603,141.43,141.48,141.43,141.48,216,10:18:00
209,20210603,141.36,141.36,141.36,141.36,178,10:19:00
210,20210603,141.37,141.37,141.37,141.37,102,10:21:00
211,20210603,141.34,141.34,141.34,141.34,182,10:22:00
212,20210603,141.28,141.28,141.28,141.28,100,10:34:00
213,20210603,141.18,141.18,141.18,141.18,337,10:36:00
214,20210603,141.21,141.21,141.21,141.21,216,10:37:00
