,DATE,OPEN,HIGH,LOW,CLOSE,VOL,HOUR
154,20210521,3.58,3.58,3.58,3.58,100,13:55:00
155,20210521,3.59,3.59,3.59,3.59,700,13:56:00
156,20210521,3.595,3.595,3.59,3.59,900,13:57:00
157,20210524,3.6,3.6,3.6,3.6,100,07:30:00
158,20210524,3.58,3.58,3.58,3.58,900,07:41:00
159,20210524,3.65,3.65,3.65,3.65,100,07:55:00
160,20210524,3.63,3.63,3.63,3.63,100,07:56:00
161,20210524,3.62,3.62,3.62,3.62,100,08:00:00
162,20210524,3.6,3.6,3.6,3.6,100,08:04:00
163,20210524,3.6,3.6,3.6,3.6,100,08:32:00
164,20210524,3.595,3.595,3.595,3.595,100,08:48:00
165,20210524,3.585,3.585,3.585,3.585,100,08:51:00
166,20210524,3.57,3.57,3.57,3.57,100,09:11:00
167,20210524,3.57,3.57,3.57,3.57,100,09:22:00
168,20210524,3.62,3.62,3.62,3.62,100,09:49:00
169,20210524,3.615,3.615,3.615,3.615,100,10:11:00
170,20210524,3.615,3.615,3.615,3.615,100,10:18:00
171,20210524,3.59,3.59,3.59,3.59,156,10:38:00
172,20210524,3.63,3.63,3.63,3.63,100,11:01:00
173,20210524,3.63,3.63,3.63,3.63,100,11:10:00
174,20210524,3.66,3.66,3.66,3.66,200,11:45:00
175,20210524,3.66,3.66,3.66,3.66,200,12:45:00
176,20210524,3.67,3.67,3.67,3.67,300,13:12:00
177,20210524,3.66,3.66,3.66,3.66,100,13:16:00
178,20210524,3.65,3.65,3.65,3.65,103,13:37:00
179,20210524,3.65,3.65,3.65,3.65,300,13:39:00
180,20210524,3.625,3.63,3.625,3.625,500,13:49:00
181,20210524,3.625,3.625,3.625,3.625,106,13:50:00
182,20210524,3.625,3.625,3.625,3.625,100,13:51:00
183,20210525,3.66,3.66,3.66,3.66,300,07:33:00
184,20210525,3.66,3.66,3.66,3.66,909,07:37:00
185,20210525,3.75,3.75,3.75,3.75,400,07:49:00
186,20210525,3.725,3.725,3.725,3.725,100,07:53:00
187,20210525,3.725,3.725,3.725,3.725,151,07:54:00
188,20210525,3.74,3.74,3.74,3.74,202,07:55:00
189,20210525,3.75,3.75,3.75,3.75,100,07:57:00
190,20210525,3.77,3.77,3.77,3.77,578,07:58:00
191,20210525,3.76,3.76,3.76,3.76,200,08:03:00
192,20210525,3.78,3.78,3.78,3.78,1100,08:09:00
193,20210525,3.8,3.8,3.8,3.8,200,08:10:00
194,20210525,3.77,3.77,3.77,3.77,900,08:19:00
195,20210525,3.75,3.75,3.74,3.74,600,08:20:00
196,20210525,3.73,3.73,3.73,3.73,100,08:30:00
197,20210525,3.69,3.69,3.69,3.69,100,08:39:00
198,20210525,3.685,3.685,3.685,3.685,103,08:57:00
199,20210525,3.67,3.67,3.66,3.66,500,09:15:00
200,20210525,3.64,3.64,3.64,3.64,102,09:22:00
201,20210525,3.62,3.62,3.62,3.62,901,09:34:00
202,20210525,3.61,3.61,3.61,3.61,108,09:51:00
203,20210525,3.61,3.61,3.61,3.61,100,10:05:00
204,20210525,3.62,3.62,3.62,3.62,100,10:07:00
205,20210525,3.62,3.62,3.61,3.61,400,10:08:00
206,20210525,3.6,3.6,3.6,3.6,100,10:26:00
207,20210525,3.61,3.61,3.61,3.61,261,10:34:00
208,20210525,3.595,3.6,3.595,3.6,500,10:48:00
209,20210525,3.59,3.59,3.59,3.59,100,10:51:00
210,20210525,3.6,3.6,3.6,3.6,100,10:57:00
211,20210525,3.6,3.6,3.6,3.6,113,11:11:00
212,20210525,3.6,3.6,3.6,3.6,703,11:30:00
213,20210525,3.59,3.59,3.59,3.59,100,11:36:00
214,20210525,3.61,3.61,3.61,3.61,400,11:47:00
215,20210525,3.58,3.58,3.58,3.58,1200,12:21:00
216,20210525,3.58,3.58,3.58,3.58,100,12:34:00
217,20210525,3.59,3.59,3.59,3.59,100,12:48:00
218,20210525,3.58,3.58,3.58,3.58,100,13:00:00
219,20210525,3.58,3.58,3.58,3.58,100,13:01:00
220,20210525,3.57,3.57,3.57,3.57,600,13:07:00
221,20210525,3.58,3.58,3.58,3.58,300,13:23:00
222,20210525,3.58,3.58,3.58,3.58,100,13:24:00
223,20210525,3.56,3.56,3.56,3.56,100,13:33:00
224,20210525,3.56,3.56,3.56,3.56,100,13:34:00
225,20210525,3.56,3.56,3.56,3.56,100,13:35:00
226,20210525,3.56,3.56,3.56,3.56,100,13:36:00
227,20210525,3.57,3.57,3.57,3.57,200,13:48:00
228,20210525,3.56,3.56,3.56,3.56,100,13:55:00
229,20210525,3.56,3.56,3.56,3.56,1403,13:56:00
230,20210525,3.56,3.56,3.56,3.56,300,13:58:00
231,20210525,3.55,3.55,3.55,3.55,600,13:59:00
232,20210526,3.62,3.62,3.62,3.62,200,07:36:00
233,20210526,3.64,3.65,3.64,3.65,200,07:39:00
234,20210526,3.69,3.69,3.69,3.69,100,07:47:00
235,20210526,3.72,3.72,3.72,3.72,100,07:52:00
236,20210526,3.75,3.75,3.74,3.74,300,08:01:00
237,20210526,3.74,3.74,3.74,3.74,100,08:05:00
238,20210526,3.74,3.74,3.74,3.74,1000,08:07:00
239,20210526,3.76,3.765,3.76,3.765,300,08:16:00
240,20210526,3.79,3.82,3.79,3.795,2200,08:19:00
241,20210526,3.785,3.785,3.785,3.785,100,08:20:00
242,20210526,3.8,3.8,3.8,3.8,100,08:23:00
243,20210526,3.81,3.81,3.81,3.81,200,08:27:00
244,20210526,3.81,3.815,3.81,3.815,300,08:29:00
245,20210526,3.82,3.82,3.82,3.82,100,08:30:00
246,20210526,3.79,3.79,3.79,3.79,100,08:31:00
247,20210526,3.78,3.78,3.78,3.78,300,08:33:00
248,20210526,3.77,3.77,3.77,3.77,100,08:37:00
249,20210526,3.74,3.74,3.74,3.74,100,08:43:00
250,20210526,3.75,3.75,3.75,3.75,100,08:55:00
251,20210526,3.765,3.765,3.765,3.765,100,08:58:00
252,20210526,3.765,3.765,3.765,3.765,300,08:59:00
253,20210526,3.74,3.74,3.74,3.74,100,09:12:00
254,20210526,3.71,3.71,3.71,3.71,200,09:33:00
255,20210526,3.765,3.765,3.765,3.765,107,09:39:00
256,20210526,3.755,3.755,3.755,3.755,200,09:42:00
257,20210526,3.745,3.745,3.745,3.745,206,09:44:00
258,20210526,3.745,3.745,3.745,3.745,400,09:45:00
259,20210526,3.75,3.75,3.75,3.75,200,09:56:00
260,20210526,3.76,3.76,3.76,3.76,1000,09:59:00
261,20210526,3.79,3.79,3.79,3.79,103,10:02:00
262,20210526,3.8,3.8,3.8,3.8,200,10:03:00
263,20210526,3.79,3.79,3.79,3.79,200,10:09:00
264,20210526,3.8,3.8,3.8,3.8,135,10:12:00
265,20210526,3.79,3.79,3.77,3.77,1600,10:20:00
266,20210526,3.76,3.76,3.75,3.75,800,10:21:00
267,20210526,3.79,3.79,3.79,3.79,100,10:37:00
268,20210526,3.8,3.8,3.8,3.8,1100,11:02:00
269,20210526,3.81,3.81,3.8,3.8,1700,11:03:00
270,20210526,3.78,3.78,3.78,3.78,100,11:28:00
271,20210526,3.79,3.79,3.79,3.79,1200,11:46:00
272,20210526,3.79,3.79,3.79,3.79,1500,12:06:00
273,20210526,3.8,3.815,3.8,3.815,1000,12:16:00
274,20210526,3.81,3.81,3.8,3.8,3300,12:17:00
275,20210526,3.8,3.8,3.8,3.8,100,12:23:00
276,20210526,3.8,3.8,3.8,3.8,100,12:30:00
277,20210526,3.83,3.835,3.83,3.835,700,12:40:00
278,20210526,3.85,3.85,3.85,3.85,469,12:47:00
279,20210526,3.87,3.87,3.87,3.87,300,12:50:00
